"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","data_processing","platform_id","contact_name","contact_email","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","disease state:ch1","tissue:ch1"
"GSM3334419","microRNA profile of NPC116","GSM3334419","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","116","Homo sapiens","disease state: nasopharyngeal carcinoma","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334419/suppl/GSM3334419_20170303-s29-up-high100_NPC116.gpr.gz","1856","nasopharyngeal carcinoma","whole blood"
"GSM3334420","microRNA profile of NPC117","GSM3334420","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","117","Homo sapiens","disease state: nasopharyngeal carcinoma","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334420/suppl/GSM3334420_20161125-s24-up-high100-NPC117.gpr.gz","1856","nasopharyngeal carcinoma","whole blood"
"GSM3334421","microRNA profile of NPC118","GSM3334421","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","118","Homo sapiens","disease state: nasopharyngeal carcinoma","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334421/suppl/GSM3334421_20161125-s24-down-high100_NPC118.gpr.gz","1856","nasopharyngeal carcinoma","whole blood"
"GSM3334422","microRNA profile of NPC119","GSM3334422","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","119","Homo sapiens","disease state: nasopharyngeal carcinoma","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334422/suppl/GSM3334422_20161125-s25-up-high100_NPC119.gpr.gz","1856","nasopharyngeal carcinoma","whole blood"
"GSM3334423","microRNA profile of NPC120","GSM3334423","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","120","Homo sapiens","disease state: nasopharyngeal carcinoma","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334423/suppl/GSM3334423_20161125-s25-down-high100_NPC120.gpr.gz","1856","nasopharyngeal carcinoma","whole blood"
"GSM3334424","microRNA profile of NC1","GSM3334424","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","121","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334424/suppl/GSM3334424_20161125-s20-up-high100_NC1.gpr.gz","1856","normal control","whole blood"
"GSM3334425","microRNA profile of NC2","GSM3334425","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","122","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334425/suppl/GSM3334425_20161125-s20-down-high100_NC2.gpr.gz","1856","normal control","whole blood"
"GSM3334426","microRNA profile of NC3","GSM3334426","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","123","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334426/suppl/GSM3334426_20161125-s18-up-high100_NC3.gpr.gz","1856","normal control","whole blood"
"GSM3334427","microRNA profile of NC4","GSM3334427","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","124","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334427/suppl/GSM3334427_20161125-s18-down-high100_NC4.gpr.gz","1856","normal control","whole blood"
"GSM3334428","microRNA profile of NC5","GSM3334428","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","125","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334428/suppl/GSM3334428_20161125-s19-up-high100_NC5.gpr.gz","1856","normal control","whole blood"
"GSM3334429","microRNA profile of NC6","GSM3334429","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","126","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334429/suppl/GSM3334429_20161125-s19-down-high100_NC6.gpr.gz","1856","normal control","whole blood"
"GSM3334430","microRNA profile of NC7","GSM3334430","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","127","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334430/suppl/GSM3334430_20161125-s12-up-high100_NC7.gpr.gz","1856","normal control","whole blood"
"GSM3334431","microRNA profile of NC8","GSM3334431","Public on Jun 16 2019","Aug 15 2018","Jun 16 2019","RNA","1","128","Homo sapiens","disease state: normal control","tissue: whole blood","total RNA","Total RNA was extracted using RNA Purification Kit (Norgen Biotek, Thorold, Ontario, Canada).","pCp-DY647","2.5 μg of total RNA of nasopharyngeal carcinoma, head-neck tumours and normal controls whole blood was employed with 100 nmol/L of pCp-DY647 (Dharmacon, Lafayette, CO, USA) and 15 Units of T4 RNA ligase (USB, Cleveland, Oh, USA) in a total reaction volume of 20 μL at 16°C overnight.","9606","The labeled RNAs were hybridized to the array with a 1× hybridization solution (5× Denhart’s solution, 0.5% SDS, 5× SSC) in a Hybridization Chamber (Corning Inc, Corning, NY, USA) at 46°C for 12 to 16 hours.","Scanned in a LuxScanTM -10K Scanner (capitalBio Inc., Beijing, China).","Quantile normalization across multiple arrays, log 2 transformation of expression levels, EXPression Analyzer and DisplayER (EXPANDER) version 4.1 was used.","GPL19888","Mei-Yin,,Zhang","zhangmy@sysucc.org.cn","State Key Laboratory of Oncology in South China","Sun Yat-sen University Cancer Center","651 Dongfeng East Road","Guangzhou","Guangdong","510060","China","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3334nnn/GSM3334431/suppl/GSM3334431_20161125-s12-down-high100_NC8.gpr.gz","1856","normal control","whole blood"
