"","GSM3151945","GSM3151946","GSM3151947","GSM3151948","GSM3151949","GSM3151950","GSM3151951","GSM3151952","GSM3151953","GSM3151954","GSM3151955","GSM3151956","GSM3151957","GSM3151958","GSM3151959","GSM3151960","GSM3151961","GSM3151962","GSM3151963","GSM3151964","GSM3151965","GSM3151966","GSM3151967","GSM3151968","GSM3151969","GSM3151970","GSM3151971","GSM3151972"
"hsa-miR-4509-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4509-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4509-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450a-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450a-1-5p",0,1,0,1,4,3.70043971814109,3.16992500144231,3,3.4594316186373,1.58496250072116,0,0,0,0,1.58496250072116,0,0,1,2.32192809488736,3.90689059560852,2.32192809488736,3,1,3.4594316186373,0,1,0,0
"hsa-miR-450a-2-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,1,0,0,0,0,0,0
"hsa-miR-450a-2-5p",0,1,0,1,4,3.70043971814109,3.16992500144231,3,3.4594316186373,1.58496250072116,0,0,0,0,1.58496250072116,0,0,1,2.32192809488736,3.90689059560852,2.32192809488736,3,1,3.4594316186373,0,1,0,0
"hsa-miR-450b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-450b-5p",0,1.58496250072116,0,0,6.08746284125034,6.3037807481771,5.61470984411521,5.97727992349992,5.24792751344359,4.08746284125034,2,0,0,0,0,1.58496250072116,0,1.58496250072116,4,5.32192809488736,5.16992500144231,5.97727992349992,5.55458885167764,4.85798099512757,1.58496250072116,0,0,1
"hsa-miR-4510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4511",0,0,0,0,3.58496250072116,4.64385618977472,3.16992500144231,2.8073549220576,4,2.32192809488736,0,0,0,0,0,0,0,0,2.8073549220576,4.16992500144231,4.08746284125034,2.8073549220576,2.32192809488736,3.90689059560852,0,0,0,0
"hsa-miR-4512",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,1,0,0,0,0
"hsa-miR-4513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4515",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-4516",0,1,0,0,3.32192809488736,3.32192809488736,4.08746284125034,1.58496250072116,3.58496250072116,3.70043971814109,1.58496250072116,0,0,0,0,0,0,0,3,3.16992500144231,3.70043971814109,3,2.58496250072116,4.08746284125034,0,0,0,1
"hsa-miR-4517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-451a",5.08746284125034,5.08746284125034,6.4757334309664,8.31741261376487,12.2620948453702,12.5286982835742,13.5113820509377,12.2434715383963,12.0522283933474,12.4175888403826,2,0,0,0,5.04439411935845,8.00562454919388,1,8.10328780841202,13.4644181177386,12.7380922596205,14.318754622908,12.5372184005386,11.0098286173681,12.8951965725633,5.55458885167764,8.98299357469431,0,0
"hsa-miR-451b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-452-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-452-5p",0,0,0,0,4.90689059560852,5.90689059560852,6.10852445677817,2.8073549220576,4.08746284125034,3.4594316186373,0,0,0,0,0,0,0,0,3.8073549220576,4.95419631038687,5.16992500144231,5.35755200461808,3.4594316186373,5.39231742277876,0,1,0,0
"hsa-miR-4520-1-3p",0,0,0,0,0,1.58496250072116,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4520-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4520-2-3p",0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4520-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4521",0,0,0,0,1.58496250072116,2,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"hsa-miR-4522",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1,1,0,0,0,0
"hsa-miR-4523",0,0,0,0,0,2,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0,1.58496250072116,2,1.58496250072116,1,0,2,0,0,0,0
"hsa-miR-4524a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4524a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4524b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4524b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4526",0,0,0,0,2.58496250072116,1.58496250072116,2,0,2,1.58496250072116,0,0,0,0,0,0,0,0,0,2.8073549220576,1.58496250072116,1,0,2.8073549220576,0,0,0,0
"hsa-miR-4527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4529-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-4529-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4531",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4532",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4533",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4536-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4536-1-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4536-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4536-2-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-454-3p",0,1,0,0,4.32192809488736,5.4594316186373,4.70043971814109,4.95419631038687,4.90689059560852,3.58496250072116,0,0,0,0,1,1,0,1.58496250072116,4.75488750216347,4.39231742277876,6.2667865406949,3.8073549220576,3.58496250072116,4.70043971814109,0,0,0,0
"hsa-miR-454-5p",0,0,0,2,6.10852445677817,6.88264304936184,6.8073549220576,6.33985000288462,6,4.70043971814109,0,0,0,0,1,1.58496250072116,0,0,5.83289001416474,6.32192809488736,7.3037807481771,5.49185309632967,5.61470984411521,6.52356195605701,1,1,0,0
"hsa-miR-4540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-455-3p",1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-455-5p",1,1.58496250072116,0,0,1,0,1,1,0,0,1,0,0,1.58496250072116,0,0,0,2,1,1,0,2,0,0,0,0,0,0
"hsa-miR-4632-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4632-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4633-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4633-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4636",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"hsa-miR-4637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4638-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-4638-5p",0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1,0,0,1,0,0,0,0
"hsa-miR-4639-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4639-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-4640-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4640-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4642",0,0,0,0,0,1,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0
"hsa-miR-4643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0
"hsa-miR-4645-3p",0,0,0,0,6,6.74146698640115,6.04439411935845,5.52356195605701,5.90689059560852,4,0,0,0,0,0,1.58496250072116,0,0,5.04439411935845,5.88264304936184,6.22881869049588,4.8073549220576,4.75488750216347,5.4594316186373,0,0,0,0
"hsa-miR-4645-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4646-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4646-5p",0,0,0,0,2,2.32192809488736,2.58496250072116,2,1,2.32192809488736,0,0,0,0,0,0,0,0,2.8073549220576,3.4594316186373,3.4594316186373,1.58496250072116,1,3,0,0,0,0
"hsa-miR-4647",0,0,0,0,2.58496250072116,2.58496250072116,2.58496250072116,1.58496250072116,1.58496250072116,2,0,0,0,0,0,0,0,0,1,2,2.58496250072116,1,0,1.58496250072116,0,0,0,0
"hsa-miR-4648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4649-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4649-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-1-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-1-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4650-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4652-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4652-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4653-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4653-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4654",0,0,0,0,2.58496250072116,2.58496250072116,2,2.58496250072116,2.32192809488736,2,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,3,2,0,1,0,0,0,0
"hsa-miR-4655-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4655-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-4656",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4657",0,0,0,0,1,1.58496250072116,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,1,0,0,0,0,0,0
"hsa-miR-4658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4659a-3p",0,0,0,0,1.58496250072116,2.58496250072116,2.58496250072116,1,2,0,0,0,0,0,0,0,0,0,2,1,1.58496250072116,0,1.58496250072116,1.58496250072116,0,0,0,0
"hsa-miR-4659a-5p",0,0,0,0,0,1,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4659b-3p",0,0,0,0,2.58496250072116,4.24792751344359,3.32192809488736,2.8073549220576,3.90689059560852,1,0,0,0,0,0,0,0,0,3.32192809488736,3.58496250072116,3.58496250072116,3.70043971814109,3,3.4594316186373,0,1,0,0
"hsa-miR-4659b-5p",0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,1,0,0,0,0
"hsa-miR-466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4660",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.58496250072116,0,0,0,0
"hsa-miR-4661-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4661-5p",0,0,0,0,1,1.58496250072116,1.58496250072116,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2,0,2.32192809488736,0,0,0,0,0,0
"hsa-miR-4662a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-4662a-5p",0,0,0,1.58496250072116,6.20945336562895,6.06608919045777,6.85798099512757,4.8073549220576,5.24792751344359,4.32192809488736,0,0,0,0,0,0,0,0,5.61470984411521,5.6724253419715,6,5.12928301694497,4.39231742277876,5.8073549220576,0,0,0,0
"hsa-miR-4662b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-4663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4664-3p",0,0,0,0,1,0,1.58496250072116,1,2.32192809488736,1.58496250072116,0,0,0,0,0,0,0,0,1.58496250072116,2,1.58496250072116,1,1,2.32192809488736,1,0,0,0
"hsa-miR-4664-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4665-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4665-5p",0,0,0,0,1,3.58496250072116,2.32192809488736,3.16992500144231,2,3.32192809488736,0,0,0,0,0,0,0,0,2,3.16992500144231,3.90689059560852,2.32192809488736,3.16992500144231,3.4594316186373,0,0,0,0
"hsa-miR-4666a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4666a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4666b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4667-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4667-5p",0,0,0,0,2.58496250072116,1.58496250072116,2.58496250072116,0,2,0,0,0,0,0,0,0,0,0,1.58496250072116,2,2.8073549220576,2,1.58496250072116,1.58496250072116,0,0,0,0
"hsa-miR-4668-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4668-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"hsa-miR-4669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4670-3p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4670-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4671-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4671-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4672",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4676-3p",0,0,0,0,2.32192809488736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,0,0,0,0,0
"hsa-miR-4676-5p",0,0,0,0,1,1,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,2,1,1,0,0,0,0,0
"hsa-miR-4677-3p",0,0,0,0,3,3.70043971814109,3.32192809488736,3,3.32192809488736,2.58496250072116,0,0,0,0,0,0,0,0,2.32192809488736,2.58496250072116,4.32192809488736,3.32192809488736,2.32192809488736,3.32192809488736,0,1,0,0
"hsa-miR-4677-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4679-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4679-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4680-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4680-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4682",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-4683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4684-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4684-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4685-3p",0,0,0,0,0,1.58496250072116,2,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,1.58496250072116,1.58496250072116,0,0,0,0,0,0
"hsa-miR-4685-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4687-3p",0,0,0,0,2,1.58496250072116,1,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,1,1,2.32192809488736,0,1,0,0,0,0
"hsa-miR-4687-5p",0,0,0,0,1.58496250072116,2,2,1.58496250072116,1.58496250072116,1,0,0,0,0,0,0,0,0,1,2.58496250072116,2,1,0,1,0,0,0,0
"hsa-miR-4688",0,0,0,0,2.32192809488736,3.70043971814109,2.8073549220576,2.32192809488736,2.58496250072116,0,0,0,0,0,0,0,0,0,1,2.32192809488736,3,1.58496250072116,2,3.16992500144231,0,0,0,0
"hsa-miR-4689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4690-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-4690-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4691-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-4691-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4693-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4693-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4694-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4694-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4695-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4695-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4697-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4697-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-4699-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4699-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4700-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4700-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4701-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4701-5p",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,1.58496250072116,0,0,0,0
"hsa-miR-4703-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4703-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4704-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
