"","GSM4292511","GSM4292512","GSM4292513","GSM4292514","GSM4292515","GSM4292516","GSM4292517","GSM4292518","GSM4292519","GSM4292520","GSM4292521","GSM4292522","GSM4292523","GSM4292524","GSM4292525","GSM4292526","GSM4292527","GSM4292528","GSM4292529","GSM4292530","GSM4292531","GSM4292532","GSM4292533","GSM4292534","GSM4292535","GSM4292536","GSM4292537","GSM4292538","GSM4292539"
"hsa-miR-5189-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5189-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-520a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-520e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-532-3p",4.64385618977472,5.08746284125034,4.39231742277876,4.24792751344359,4.39231742277876,4.95419631038687,2.8073549220576,1.58496250072116,3,1,2.58496250072116,2.8073549220576,1,2,2,2.8073549220576,1,4.4594316186373,5.24792751344359,4.32192809488736,1,4,2.58496250072116,4.16992500144231,4.4594316186373,4.95419631038687,3.70043971814109,3.16992500144231,3.32192809488736
"hsa-miR-532-5p",8.3037807481771,8.97441458980553,8.54689445988764,8.51175265376738,9.10590850857116,8.95128471496697,7.49185309632967,4.8073549220576,6.16992500144231,7.8008998999203,7.8703647195834,9.5018371849023,6.65821148275179,7.19967234483636,7.2667865406949,7.53138146051631,4.52356195605701,8.83920378809694,9.44086916761087,7.96578428466209,9.04165915163721,8.31741261376487,7.37503943134692,7.79441586635011,7.40087943628218,7.57742882803575,8.78463484555752,8.37503943134693,7.13955135239879
"hsa-miR-539-3p",2.58496250072116,3.8073549220576,2.32192809488736,3.16992500144231,3.70043971814109,3.16992500144231,0,0,1,0,1,1,0,1,0,0,0,3.4594316186373,4,3.4594316186373,2,2.32192809488736,0,0,1,0,1.58496250072116,0,1.58496250072116
"hsa-miR-539-5p",1,2,0,1,1.58496250072116,0,0,0,0,0,0,0,1.58496250072116,1,0,1,0,1,2,1,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-541-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-541-5p",1.58496250072116,1,2.8073549220576,3.70043971814109,4.16992500144231,4.08746284125034,1,1.58496250072116,0,0,1,3.16992500144231,2,2,1,1.58496250072116,0,3.58496250072116,4.08746284125034,2,4.90689059560852,3.16992500144231,0,3,2.8073549220576,0,1,1.58496250072116,1.58496250072116
"hsa-miR-542-3p",3.16992500144231,2.32192809488736,3.4594316186373,4.8073549220576,6.04439411935845,4.85798099512757,3.70043971814109,1,1.58496250072116,2.58496250072116,4.08746284125034,4,1.58496250072116,2.58496250072116,3.16992500144231,3.58496250072116,1,4.90689059560852,5.32192809488736,3.58496250072116,4.52356195605701,3.70043971814109,1.58496250072116,0,0,1,3.58496250072116,3.32192809488736,2.58496250072116
"hsa-miR-543",6.56985560833095,10.0993478104032,6.44294349584873,7.43462822763672,7.4178525148859,7.4757334309664,5.20945336562895,4.39231742277876,5.93073733756289,6.4757334309664,6.32192809488736,6.75488750216347,5.35755200461808,6.52356195605701,5.95419631038687,7.44294349584873,3.4594316186373,7.90689059560852,8.44294349584873,7.15987133677839,7.32192809488736,6.84549005094437,7.45121111183233,6.18982455888002,6.79441586635011,7.61470984411521,7.38370429247405,7.05528243550119,6.4093909361377
"hsa-miR-548ad-5p|hsa-miR-548ae-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548ap-5p|hsa-miR-548j-5p",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,1,0,1,0,0,0,0,0,1,0
"hsa-miR-548av-3p|hsa-miR-548o-3p",0,0,0,0,0,0,0,1,1.58496250072116,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-548av-5p|hsa-miR-548k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548ay-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548az-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548e-3p",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"hsa-miR-548j-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-548j-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,0,0,1,0,0,1,0,0,0,0,0,0,0
"hsa-miR-548q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548t-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-548u",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-550a-3-5p",0,1.58496250072116,0,1.58496250072116,2.32192809488736,1,0,0,0,0,0,1.58496250072116,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0
"hsa-miR-550a-3-5p|hsa-miR-550a-5p",0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,2.8073549220576,0,0,1,1,0,2.32192809488736,2,1,0,0,0
"hsa-miR-551b-3p",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-551b-5p",2.32192809488736,0,2.58496250072116,3.70043971814109,2.8073549220576,2.58496250072116,1.58496250072116,0,0,0,1.58496250072116,0,1,0,0,2,0,2.32192809488736,3,1.58496250072116,1,1.58496250072116,0,1.58496250072116,1,0,2,0,1
"hsa-miR-556-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5587-5p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5703",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-574-3p",1,4.39231742277876,0,0,0,1,1.58496250072116,0,1.58496250072116,1,0,1.58496250072116,0,2.32192809488736,2.8073549220576,1,0,2.32192809488736,2.8073549220576,1.58496250072116,0,0,3.16992500144231,3,3.58496250072116,2,0,0,0
"hsa-miR-574-5p",0,0,0,0,0,0,2.32192809488736,1.58496250072116,3,0,0,0,1,4,3.16992500144231,0,0,0,0,0,6.56985560833095,0,3.90689059560852,5.24792751344359,4.90689059560852,3.58496250072116,0,1.58496250072116,3.70043971814109
"hsa-miR-576-3p",0,0,1,2.32192809488736,4,2.58496250072116,0,0,0,1,1.58496250072116,1,0,0,0,0,0,3.16992500144231,2,0,2.32192809488736,0,0,2,0,0,0,1,0
"hsa-miR-576-5p",0,0,0,0,2.8073549220576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-582-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-582-5p",1,1.58496250072116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,2,0,0,0,0,0,0,0,0,0
"hsa-miR-584-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-584-5p",4.95419631038687,2.8073549220576,4.08746284125034,6.16992500144231,7.14974711950468,4.95419631038687,5.8073549220576,3,4.24792751344359,4.52356195605701,5.58496250072116,6.08746284125034,3.90689059560852,3.70043971814109,6.28540221886225,6.10852445677817,2,6.16992500144231,6.49185309632967,4.4594316186373,4.08746284125034,4.52356195605701,3.8073549220576,5.97727992349992,6.14974711950468,4.8073549220576,4.16992500144231,4.08746284125034,3.32192809488736
"hsa-miR-589-5p",1,0,0,1,0,0,0,0,0,1,0,1.58496250072116,0,1,1,0,0,2,1.58496250072116,0,1,0,0,2.32192809488736,2.32192809488736,0,1,0,0
"hsa-miR-590-3p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-592",3.16992500144231,4.4594316186373,3.4594316186373,3.32192809488736,4.75488750216347,4.8073549220576,1,0,0,1,2.32192809488736,2.32192809488736,0,1,1,2,0,4.32192809488736,4.75488750216347,3.58496250072116,0,3.16992500144231,0,1.58496250072116,0,1,2.32192809488736,1,0
"hsa-miR-598-3p",0,0,0,0,2.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"hsa-miR-605-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-610",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6125",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-615-3p",1.58496250072116,1.58496250072116,0,2.58496250072116,1,0,0,0,2.32192809488736,0,2,0,1,0,1.58496250072116,2,0,2,2.8073549220576,2,0,0,1,2.32192809488736,0,2.32192809488736,1,0,0
"hsa-miR-618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"hsa-miR-624-5p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-625-3p",3.90689059560852,2.58496250072116,3.32192809488736,4.24792751344359,5.24792751344359,4.32192809488736,6.12928301694497,4.58496250072116,5.52356195605701,4.8073549220576,5.78135971352466,5.75488750216347,4.24792751344359,3.8073549220576,6.55458885167764,5.4594316186373,2.32192809488736,4.39231742277876,4.90689059560852,3.32192809488736,4.58496250072116,3.8073549220576,5.04439411935845,5.16992500144231,6.16992500144231,6.68650052718322,2.8073549220576,3.16992500144231,3.4594316186373
"hsa-miR-625-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-627-5p",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-628-3p",4,4.08746284125034,3.70043971814109,4.70043971814109,5.12928301694497,4.70043971814109,2,1,1.58496250072116,3.16992500144231,2.32192809488736,4.58496250072116,2.58496250072116,2.8073549220576,0,2.32192809488736,0,5.28540221886225,5.93073733756289,4.95419631038687,3.4594316186373,3.32192809488736,2.58496250072116,3,1.58496250072116,1,3.70043971814109,3.32192809488736,2
"hsa-miR-628-5p",2,3,2,2.58496250072116,3.32192809488736,3,0,0,0,1,0,0,0,1,0,1,0,2.32192809488736,4.39231742277876,2.8073549220576,2.32192809488736,0,0,0,1,0,1.58496250072116,0,0
"hsa-miR-629-5p",3.90689059560852,3.4594316186373,5,5.6724253419715,7.82654848729092,5.64385618977472,4.16992500144231,2,3.32192809488736,4.39231742277876,4.8073549220576,5.83289001416474,2.8073549220576,4.08746284125034,3.4594316186373,4.8073549220576,1.58496250072116,6.37503943134692,4.4594316186373,2.32192809488736,5.7279204545632,4,2,8.00562454919388,8.07146236255662,3.16992500144231,2.32192809488736,3.32192809488736,3.8073549220576
"hsa-miR-636",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-641",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.58496250072116,0,2,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-642a-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"hsa-miR-6503-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6503-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-5p",0,0,1,2.58496250072116,3.16992500144231,2,0,0,0,1,0,1,0,0,0,0,0,2.32192809488736,1.58496250072116,0,0,0,0,1,0,0,1,0,0
"hsa-miR-6511a-5p|hsa-miR-6511b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6511b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6513-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-6515-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6515-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6516-3p",0,3.70043971814109,0,1.58496250072116,0,1,0,0,0,0,0,1,1,1.58496250072116,0,0,0,0,2,2.32192809488736,0,0,1.58496250072116,0,0,1,0,1.58496250072116,0
"hsa-miR-6516-5p",0,2,0,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,1,0,1,1,0,0,0,0,0,0
"hsa-miR-652-3p",4.16992500144231,5.4262647547021,5.04439411935845,5.24792751344359,6.33985000288462,5.20945336562895,1.58496250072116,2.32192809488736,1,3.70043971814109,3.16992500144231,4.70043971814109,0,3.32192809488736,1.58496250072116,3.16992500144231,1,5.97727992349992,6.28540221886225,4.58496250072116,4.64385618977472,4,2.58496250072116,4.08746284125034,4.08746284125034,2,1.58496250072116,3.4594316186373,2
"hsa-miR-654-3p",1.58496250072116,3,1,2.32192809488736,3.58496250072116,3,1.58496250072116,1,0,1,0,1,0,0,4,2.58496250072116,0,1.58496250072116,4,2,0,0,1,3.4594316186373,2.58496250072116,1,1.58496250072116,2,1.58496250072116
"hsa-miR-654-5p",0,0,1,0,1,0,0,0,0,1,1,1,0,0,2.8073549220576,3.32192809488736,0,0,1,0,0,0,0,2,1.58496250072116,0,0,0,1
"hsa-miR-655-3p",2.8073549220576,5.12928301694497,2.8073549220576,4.08746284125034,5.49185309632967,5.12928301694497,1.58496250072116,1.58496250072116,0,2.58496250072116,1,3.32192809488736,2.32192809488736,1.58496250072116,0,1,0,4.64385618977472,5.64385618977472,4.08746284125034,5.16992500144231,3.32192809488736,1,1.58496250072116,3.4594316186373,2,2.8073549220576,2.32192809488736,0
"hsa-miR-656-3p",7.33985000288462,9.34872815423108,7.24792751344359,7.59991284218713,8.42206476617281,8.10328780841202,3.4594316186373,2.8073549220576,0,4.85798099512757,4.32192809488736,6.39231742277876,4.39231742277876,5.4262647547021,1.58496250072116,3.8073549220576,1,8.18982455888002,8.88264304936184,7.66533591718518,7.18982455888002,6.33985000288462,4.70043971814109,5.4262647547021,5.04439411935845,4.24792751344359,5.64385618977472,5.32192809488736,5.39231742277876
"hsa-miR-656-5p",1.58496250072116,0,2,2.32192809488736,1.58496250072116,1.58496250072116,0,0,0,1,0,1,0,0,0,0,0,2.32192809488736,3.4594316186373,0,0,2,0,0,0,0,0,0,0
"hsa-miR-659-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-660-3p",1,0,0,1,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"hsa-miR-660-5p",6.4757334309664,6.94251450533924,6.79441586635011,6.6724253419715,7.61470984411521,7.17990909001493,3.4594316186373,3,3.70043971814109,5.16992500144231,4.85798099512757,7.4262647547021,3.70043971814109,4.64385618977472,1.58496250072116,4.08746284125034,2.32192809488736,6.98868468677217,7.77478705960117,6.71424551766612,5.88264304936184,5.85798099512757,4.32192809488736,4.58496250072116,4.64385618977472,4.08746284125034,5.39231742277876,5.39231742277876,4.24792751344359
"hsa-miR-664a-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664a-5p",0,1.58496250072116,1,2,1.58496250072116,1,0,0,0,0,0,0,0,0,1,1.58496250072116,0,1,2,0,0,0,0,0,1,1,1,0,0
"hsa-miR-664b-5p",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-665",0,0,0,1,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"hsa-miR-668-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-670-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-671-3p",4,4.32192809488736,3.8073549220576,4.95419631038687,4.8073549220576,4.39231742277876,6.06608919045777,2.32192809488736,5.75488750216347,4.16992500144231,4.24792751344359,3.8073549220576,3.16992500144231,3.32192809488736,5.61470984411521,4.58496250072116,1.58496250072116,4.4594316186373,5.08746284125034,4.16992500144231,3,3.4594316186373,5.70043971814109,4.52356195605701,5.7279204545632,6.79441586635011,4.4594316186373,3.8073549220576,4.4594316186373
"hsa-miR-671-5p",2,1,2,3.4594316186373,3.4594316186373,2,0,1,0,1,1,1,1,1,0,0,0,3.32192809488736,3.70043971814109,1,1.58496250072116,2.32192809488736,0,0,1,1,0,0,1
"hsa-miR-6715a-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6721-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-6729-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-6730-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"hsa-miR-6733-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"hsa-miR-6734-5p",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1.58496250072116,0,0,0,0,0
"hsa-miR-6735-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-6741-5p",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"hsa-miR-6746-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6747-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6750-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"hsa-miR-6751-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6753-3p",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6755-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-676-3p",5.35755200461808,6.2667865406949,5.16992500144231,5.16992500144231,5.4594316186373,5.75488750216347,3.16992500144231,1,1.58496250072116,4.08746284125034,2,5.08746284125034,2.32192809488736,2.58496250072116,1,3.8073549220576,0,5.75488750216347,5.93073733756289,4.64385618977472,4,4.4594316186373,3.58496250072116,2.58496250072116,3.8073549220576,3.8073549220576,4.64385618977472,3.32192809488736,3.58496250072116
"hsa-miR-676-5p",1.58496250072116,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1.58496250072116,1,0,2,0,1.58496250072116,0,1,0,0,1.58496250072116,0
"hsa-miR-6772-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6775-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6776-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"hsa-miR-6780a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6781-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6785-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6802-5p",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6805-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2.32192809488736,1,0,0,0,0
"hsa-miR-6813-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6837-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-6842-3p",0,0,0,1,0,1,1.58496250072116,0,0,0,0,1.58496250072116,0,0,2.58496250072116,3.16992500144231,0,1,1,0,0,0,1,0,2.8073549220576,2.58496250072116,0,0,0
"hsa-miR-6847-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6850-5p",0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6852-5p",0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2.32192809488736,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6861-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6862-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"hsa-miR-6866-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6868-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-6874-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6877-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.58496250072116,1,0,0,0,0
"hsa-miR-6881-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6884-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7-1-3p",1.58496250072116,3.58496250072116,1,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8073549220576,1,2.58496250072116,0,1,1.58496250072116,0,1,1,0,0
"hsa-miR-7-5p",7.15987133677839,6.89481776330794,7.19967234483636,8.01680828768655,8.2667865406949,8.39231742277876,7.5077946401987,6.59991284218713,6.28540221886225,6.93073733756289,6.64385618977472,7.69348695749933,6.53915881110803,7.07681559705083,6.8703647195834,7.53138146051631,3.8073549220576,8.53915881110803,9.22641219278879,7.25738784269265,9.16741814583174,7.23840473932508,7.19967234483636,7.16992500144231,7.07681559705083,7.24792751344359,7.22881869049588,6.70043971814109,7.43462822763672
"hsa-miR-708-3p",9.467605550083,8.7176764230664,9.76818432477693,9.86418614465428,10.3253054550897,9.80251636512122,10.7347096202258,7.92481250360578,9,10.3858624006415,10.1150436501617,11.0654161346765,8.71424551766612,10.9314762338868,10.7590559391602,10.6302671250268,6.75488750216347,10.1774195379892,10.4988492065317,8.57364718749332,12.2737955992143,9.61102479730735,9.82654848729091,10.0375469539622,10.5127404628035,10.4635243732712,10.2131042196419,10.2057932493972,11.0084286220706
"hsa-miR-708-5p",2,3.32192809488736,3.4594316186373,4.39231742277876,5,4.90689059560852,0,1.58496250072116,1,0,1.58496250072116,2,0,0,0,1.58496250072116,0,4.58496250072116,5.24792751344359,3.32192809488736,0,2,1.58496250072116,2.58496250072116,0,1.58496250072116,0,1,1.58496250072116
"hsa-miR-7107-3p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7110-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7113-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"hsa-miR-744-3p",0,5.04439411935845,0,1.58496250072116,0,1.58496250072116,0,0,0,0,0,0,0,2,1,1,0,1,2.32192809488736,1,0,2,2,2.32192809488736,2,1.58496250072116,0,0,2
